/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	1	Mr. and Mrs. Dursley , of number four , Privet Drive	were	proud to say that they were perfectly normal	0	11	12	13	13	21	0.13839063210390662	Mr. and Mrs. Dursley , of number four , Privet Drive , were proud to say that they were perfectly normal , thank you very much .	NNP CC NNP NNP , IN NN CD , NNP NNP , VBD JJ TO VB IN PRP VBD RB JJ , VB PRP RB RB .	B-NP I-NP I-NP I-NP O B-PP B-NP I-NP O B-NP I-NP O B-VP B-ADJP B-VP I-VP B-SBAR B-NP B-VP B-ADJP I-ADJP O B-VP B-NP B-ADVP I-ADVP O	mr. and mrs. dursley , of number # , privet drive	be	proud to say that they were perfectly normal
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	1	they	thank	you	17	18	22	23	23	24	0.7133205458604641	Mr. and Mrs. Dursley , of number four , Privet Drive , were proud to say that they were perfectly normal , thank you very much .	NNP CC NNP NNP , IN NN CD , NNP NNP , VBD JJ TO VB IN PRP VBD RB JJ , VB PRP RB RB .	B-NP I-NP I-NP I-NP O B-PP B-NP I-NP O B-NP I-NP O B-VP B-ADJP B-VP I-VP B-SBAR B-NP B-VP B-ADJP I-ADJP O B-VP B-NP B-ADVP I-ADVP O	they	thank	you
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	2	They	were	the last people you 'd expect to be involved in anything strange or mysterious	0	1	1	2	2	16	0.7266735779963038	They were the last people you 'd expect to be involved in anything strange or mysterious , because they just did n't hold with such nonsense .	PRP VBD DT JJ NNS PRP MD VB TO VB VBN IN NN JJ CC JJ , IN PRP RB VBD RB VB IN JJ NN .	B-NP B-VP B-NP I-NP I-NP B-NP B-VP I-VP I-VP I-VP I-VP B-PP B-NP B-ADJP I-ADJP I-ADJP O B-SBAR B-NP B-ADVP B-VP I-VP I-VP B-PP B-NP I-NP O	they	be	the last people you 'd expect to be involved in anything strange or mysterious
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	2	you	'd expect to be involved in	anything strange or mysterious	5	6	6	12	12	16	0.7847167550578573	They were the last people you 'd expect to be involved in anything strange or mysterious , because they just did n't hold with such nonsense .	PRP VBD DT JJ NNS PRP MD VB TO VB VBN IN NN JJ CC JJ , IN PRP RB VBD RB VB IN JJ NN .	B-NP B-VP B-NP I-NP I-NP B-NP B-VP I-VP I-VP I-VP I-VP B-PP B-NP B-ADJP I-ADJP I-ADJP O B-SBAR B-NP B-ADVP B-VP I-VP I-VP B-PP B-NP I-NP O	you	expect to be involve in	anything strange or mysterious
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	2	they	just did n't hold with	such nonsense	18	19	19	24	24	26	0.827361157017868	They were the last people you 'd expect to be involved in anything strange or mysterious , because they just did n't hold with such nonsense .	PRP VBD DT JJ NNS PRP MD VB TO VB VBN IN NN JJ CC JJ , IN PRP RB VBD RB VB IN JJ NN .	B-NP B-VP B-NP I-NP I-NP B-NP B-VP I-VP I-VP I-VP I-VP B-PP B-NP B-ADJP I-ADJP I-ADJP O B-SBAR B-NP B-ADVP B-VP I-VP I-VP B-PP B-NP I-NP O	they	hold with	such nonsense
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	3	Mr. Dursley	was the director of	a firm called Grunnings	0	2	2	6	6	10	0.822575036623255	Mr. Dursley was the director of a firm called Grunnings , which made drills .	NNP NNP VBD DT NN IN DT NN VBN NNP , WDT VBD NNS .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O B-NP B-VP B-NP O	mr. dursley	be director of	a firm called grunnings
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	3	Grunnings	made	drills	9	10	12	13	13	14	0.5067643143435704	Mr. Dursley was the director of a firm called Grunnings , which made drills .	NNP NNP VBD DT NN IN DT NN VBN NNP , WDT VBD NNS .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O B-NP B-VP B-NP O	grunnings	make	drills
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	4	He	was	a big , beefy man with hardly any neck	0	1	1	2	2	11	0.7259647530791613	He was a big , beefy man with hardly any neck , although he did have a very large mustache .	PRP VBD DT JJ , JJ NN IN RB DT NN , IN PRP VBD VB DT RB JJ NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-SBAR B-NP B-VP I-VP B-NP I-NP I-NP I-NP O	he	be	a big , beefy man with hardly any neck
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	4	he	did have	a very large mustache	13	14	14	16	16	20	0.7953297352192492	He was a big , beefy man with hardly any neck , although he did have a very large mustache .	PRP VBD DT JJ , JJ NN IN RB DT NN , IN PRP VBD VB DT RB JJ NN .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-SBAR B-NP B-VP I-VP B-NP I-NP I-NP I-NP O	he	have	a very large mustache
/Users/andrewlarimer/Dropbox/Berkeley/W266_NLP/FinalProject/HP1.txt	5	Mrs. Dursley	had nearly twice the usual amount of	neck	0	2	7	14	14	15	0.576556416600153	Mrs. Dursley was thin and blonde and had nearly twice the usual amount of neck , which came in very useful as she spent so much of her time craning over garden fences , spying on the neighbors .	NNP NNP VBD JJ CC JJ CC VBD RB RB DT JJ NN IN NN , WDT VBD IN RB JJ IN PRP VBD RB RB IN PRP$ NN VBG IN NN NNS , VBG IN DT NNS .	B-NP I-NP B-VP B-ADJP I-ADJP I-ADJP O B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP B-VP B-PP B-NP I-NP I-NP B-NP B-VP B-ADVP I-ADVP B-PP B-NP I-NP B-VP B-PP B-NP I-NP O B-VP B-PP B-NP I-NP O	mrs. dursley	have amount of	neck
